"YEAR","ECODISTRIC","Province_ID","AGR_t_all","BGR_t_all","ligfr.wa","nfr.wa","Corrected_Area","AreaIncSF_ha","SummerFallow_Ha"
"1982",680,"SK",0.881746294374951,0.471213038824963,0.054,0.008,25561.39882,36069.93821,10508.53939
"1983",680,"AB",0.840433032226086,0.48179069003635,0.0512,0.0082,61465.69634,78024.30483,16558.60849
"1983",680,"SK",0.84753338337455,0.444633149375428,0.0541,0.008,25826.93848,36140.93202,10313.99354
"1984",680,"AB",0.898743405700935,0.504457530394232,0.0518,0.0083,62083.46526,79529.06051,17445.59525
"1984",680,"SK",0.957470035326411,0.500386411189978,0.0543,0.008,25967.72354,35633.15122,9665.42768
"1985",680,"AB",0.909535282387003,0.506952254744538,0.0524,0.0083,62527.26096,80814.68558,18287.42462
"1985",680,"SK",0.970155962736928,0.507625890384977,0.0545,0.008,26246.34106,35327.6406,9081.29954
"1986",680,"AB",0.988838864892085,0.557014882817401,0.0531,0.0083,63281.54626,82544.12882,19262.58256
"1986",680,"SK",1.01399818223594,0.535274546759052,0.0546,0.008,26470.44726,34969.0153,8498.56804
"1987",680,"AB",0.967918874823285,0.537677867253298,0.0533,0.0083,65213.78363,83152.93921,17939.15558
"1987",680,"SK",0.944118903397333,0.503587027519572,0.0549,0.008,26228.07725,34366.09845,8138.0212
"1988",680,"AB",1.05677139633592,0.610687873046401,0.0536,0.0083,67299.81563,83815.35779,16515.54216
"1988",680,"SK",1.01579881688474,0.561455918253303,0.0551,0.008,26138.15789,33945.98162,7807.82373
"1989",680,"AB",0.935451926633556,0.533014061328274,0.0538,0.0083,69202.18071,84316.86642,15114.68571
"1989",680,"SK",1.02713975124521,0.571375099839023,0.0554,0.008,26236.5731,33820.98892,7584.41582
"1990",680,"AB",0.948831084854449,0.527328431962841,0.0541,0.0083,71133.28742,84836.19218,13702.90476
"1990",680,"SK",0.988794588548162,0.535389248942185,0.0556,0.008,26250.71753,33610.28943,7359.5719
"1991",680,"AB",0.921787433763388,0.4882347642523,0.0543,0.0083,72375.79151,84593.78412,12217.99261
"1991",680,"SK",0.905717584190635,0.467976945288689,0.0557,0.008,26736.14824,34010.93243,7274.78419
"1992",680,"AB",0.767197997867348,0.425465703449885,0.0539,0.0083,70715.67074,82585.35727,11869.68653
"1992",680,"SK",0.751109719213547,0.399620616015944,0.0554,0.0081,26055.43613,32793.15314,6737.71701
"1993",680,"AB",1.09865213529453,0.639419897976846,0.0535,0.0083,69077.86797,80454.33799,11376.47002
"1993",680,"SK",1.13137457828082,0.627489413756076,0.055,0.0081,25446.88937,31690.51921,6243.62984
"1994",680,"AB",1.13241258542796,0.647260287220099,0.053,0.0082,67438.78318,78347.55604,10908.77286
"1994",680,"SK",1.16998482070956,0.661828148578051,0.0546,0.0081,24693.45235,30431.42927,5737.97692
"1995",680,"AB",0.820668795638834,0.443938918994194,0.0526,0.0082,65761.85017,76320.6831,10558.83293
"1995",680,"SK",0.911340107693437,0.49067529234154,0.0541,0.0081,23880.30003,29144.94734,5264.64731
"1996",680,"AB",0.98763777912527,0.568626400073038,0.0522,0.0082,64584.81434,74716.89285,10132.07851
"1996",680,"SK",1.02159775212394,0.582516923385656,0.0537,0.0081,23198.68999,27925.40974,4726.71975
"1997",680,"AB",0.983460821347002,0.561417586259866,0.0522,0.0082,62334.11786,72312.29676,9978.1789
"1997",680,"SK",1.07435101894917,0.589635074575251,0.0542,0.0081,22731.4704,27224.66931,4493.19891
"1998",680,"AB",1.00998391568935,0.557880614129653,0.0525,0.0082,60861.73311,70674.14206,9812.40895
"1998",680,"SK",1.07225858959602,0.589446720436444,0.0546,0.008,22285.11084,26681.39393,4396.28309
"1999",680,"AB",1.10568700196348,0.61566112328477,0.0526,0.0081,58836.62911,68539.55347,9702.92436
"1999",680,"SK",1.1610774796224,0.616713050771327,0.0551,0.008,21858.65692,26143.45785,4284.80093
"2000",680,"AB",1.01567677198174,0.55940841483933,0.0528,0.0081,56495.78283,66044.57786,9548.79503
"2000",680,"SK",1.1573500026025,0.601359304567554,0.0555,0.0079,21367.29089,25545.00431,4177.71342
"2001",680,"AB",0.854861809452796,0.469553420325303,0.0529,0.0081,53764.07219,63161.25775,9397.18556
"2001",680,"SK",1.03650756207905,0.51835059957353,0.056,0.0079,20850.31383,24887.00519,4036.69136
"2002",680,"AB",0.448012615313436,0.240269913041957,0.0535,0.0081,53906.73811,62885.54745,8978.80934
"2002",680,"SK",0.554699990489094,0.276376093923415,0.0557,0.0079,19618.46356,23239.28706,3620.8235
"2003",680,"AB",0.954691157782153,0.527519731417862,0.054,0.0081,53927.39924,62488.49619,8561.09695
"2003",680,"SK",1.08800622889614,0.550380022731269,0.0555,0.0079,18386.01135,21607.5622,3221.55085
"2004",680,"AB",1.07588181280558,0.598445179570237,0.0545,0.0081,53682.79132,61818.15657,8135.36525
"2004",680,"SK",1.18430562646654,0.608198700653949,0.0554,0.0079,17130.04514,19947.52462,2817.47948
"2005",680,"AB",1.20495583605724,0.684382601467597,0.0551,0.0081,53391.09314,61225.03832,7833.94518
"2005",680,"SK",1.32237317973055,0.714901932752171,0.0553,0.0079,15755.46126,18202.31258,2446.85132
"2006",680,"AB",1.0834626340486,0.597108505559154,0.0556,0.0081,53342.53253,60919.04937,7576.51684
"2006",680,"SK",1.16576651972599,0.62641880975062,0.0551,0.0079,14335.97399,16425.66454,2089.69055
"2007",680,"AB",1.21523750791555,0.662588836363273,0.0565,0.0081,54579.86005,61249.16428,6669.30423
"2007",680,"SK",1.32896527397932,0.748132511557888,0.0556,0.0079,12382.60057,14244.11802,1861.51745
"2008",680,"AB",1.40046509250539,0.764867210570331,0.0573,0.0081,56056.04309,61908.85313,5852.81004
"2008",680,"SK",1.49119517743937,0.85094737693509,0.0563,0.0078,12218.24433,14121.89595,1903.65162
"2009",680,"AB",1.23929628982901,0.659592623135477,0.058,0.0081,57358.35261,62453.80596,5095.45335
"2009",680,"SK",1.33882427156028,0.728948152634149,0.0569,0.0078,12119.39119,14069.28065,1949.88946
"2010",680,"AB",1.45759293827492,0.794730033005938,0.0587,0.0081,58445.74151,62794.5214,4348.77989
"2010",680,"SK",1.22610221273263,0.666227422855477,0.0576,0.0078,11955.16487,13936.92001,1981.75514
"2011",680,"AB",1.51839936311954,0.834937804698068,0.0593,0.0081,59321.22395,62905.17369,3583.94974
"2011",680,"SK",1.47218547759142,0.845610845878245,0.0583,0.0078,11798.18107,13803.47138,2005.29031
"2012",680,"AB",1.49807966357983,0.794848569116247,0.0597,0.008,60928.07562,64453.72552,3525.6499
"2012",680,"SK",1.54595785585793,0.855443713353703,0.0586,0.0078,12421.05155,14141.38055,1720.329
"2013",680,"AB",1.68347552178728,0.905890327197575,0.0602,0.008,63042.35871,66487.4553,3445.09659
"2013",680,"SK",1.8363416300483,1.05699969653906,0.0589,0.0078,13053.47198,14488.47513,1435.00315
"2014",680,"AB",1.6431370691156,0.881846496893676,0.0605,0.008,64356.98286,67709.94353,3352.96067
"2014",680,"SK",1.7013830651395,0.945472260156367,0.0592,0.0077,13694.7964,14844.04085,1149.24445
"2015",680,"AB",1.54558565562903,0.829230757605345,0.0611,0.0079,67943.16705,71200.88558,3257.71853
"2015",680,"SK",1.66754546326657,0.966719644922082,0.0594,0.0077,14340.75047,15203.59368,862.84321
"2016",680,"AB",1.65734033376053,0.895816113289344,0.0615,0.0079,69740.71628,72916.53716,3175.82088
"2016",680,"SK",1.74397777899848,1.00106578650001,0.0596,0.0077,14976.78504,15551.30808,574.52304
"2017",680,"AB",1.77458242916552,0.954632823868898,0.0614,0.0079,70546.48986,73392.86548,2846.37562
"2017",680,"SK",1.88352535767127,1.11238351091802,0.0595,0.0077,13851.56445,14408.30163,556.73718
"2018",680,"AB",1.80978833887072,0.994412920785034,0.0614,0.008,71867.99774,74357.21978,2489.22204
"2018",680,"SK",1.89259980513257,1.08828365684586,0.0594,0.0077,12732.42238,13271.19799,538.77561
"2019",680,"AB",1.71611209877375,0.93420601546248,0.0614,0.008,72801.79984,74951.13791,2149.33807
"2019",680,"SK",1.90188096574976,1.1167815796155,0.0593,0.0078,11615.30207,12135.82551,520.52344
"2020",680,"AB",1.60690449519705,0.852728977006717,0.0613,0.0081,73799.03028,75598.22314,1799.19286
"2020",680,"SK",1.72538508260362,0.987264125628793,0.0592,0.0078,10503.31271,11005.2328,501.92009
"2021",680,"AB",1.40029428907648,0.72413247045458,0.0613,0.0081,74212.81082,75672.45465,1459.64383
"2021",680,"SK",1.33461026805535,0.723544169277683,0.059,0.0078,9399.64316,9882.4072,482.76404
"2022",680,"AB",1.8155813265301,0.99478163594025,0.0613,0.0081,73754.08475,74886.94526,1132.86051
"2022",680,"SK",1.80804391588264,1.03678977164696,0.0591,0.0078,8705.81413,9168.0428,462.22867
"1976",681,"AB",0.784303002424849,0.479705822514158,0.0507,0.0083,87332.20948,105067.0741,17734.86462
"1977",681,"AB",0.838478138134891,0.492188361407426,0.0504,0.0083,87428.21855,103602.70543,16174.48688
"1978",681,"AB",0.878507886035403,0.507422335586106,0.0501,0.0083,87525.30559,102139.91749,14614.6119
"1979",681,"AB",0.813802711356476,0.472942373263865,0.0498,0.0083,87621.53043,100676.36136,13054.83093
"1980",681,"AB",0.922410979248727,0.528033712386617,0.0495,0.0083,87713.84601,99208.64854,11494.80253
"1981",681,"AB",0.971983248641776,0.576156806921927,0.0492,0.0083,87809.52508,97743.56338,9934.0383
"1982",681,"AB",0.986167767765612,0.56274235013018,0.0494,0.0083,87783.2321,97532.60573,9749.37363
"1983",681,"AB",0.877786890364506,0.493054229776609,0.0497,0.0084,87760.88436,97326.77435,9565.88999
"1984",681,"AB",1.0072702986779,0.564259036683587,0.0499,0.0084,87742.65293,97126.42221,9383.76928
"1985",681,"AB",1.0271673469155,0.572602443498977,0.0502,0.0084,87730.025,96933.17156,9203.14656
"1986",681,"AB",1.08119444217122,0.626362427005449,0.0504,0.0084,87722.41866,96746.57378,9024.15512
"1987",681,"AB",1.03190557955777,0.626409324703578,0.0508,0.0083,88046.59767,96592.05054,8545.45287
"1988",681,"AB",1.05677139633592,0.742418913292879,0.0511,0.0083,88380.88988,96445.70882,8064.81894
"1989",681,"AB",1.04464547057647,0.608921939174261,0.0514,0.0082,88719.54902,96302.81928,7583.27026
"1990",681,"AB",1.09035920314595,0.598534781073886,0.0518,0.0082,89060.50611,96161.34868,7100.84257
"1991",681,"AB",1.09683970683256,0.564547159288054,0.0521,0.0082,89306.37193,95913.30818,6606.93625
"1992",681,"AB",0.907069707820315,0.485817497617533,0.0521,0.0081,89929.15807,96370.98114,6441.82307
"1993",681,"AB",1.13305369764901,0.701960550526768,0.0521,0.0081,90564.34995,96841.61354,6277.26359
"1994",681,"AB",1.19208763744618,0.652728540405195,0.0521,0.0081,91208.84786,97322.04529,6113.19743
"1995",681,"AB",1.1581312268917,0.617288467265631,0.0521,0.0081,91861.89825,97811.44253,5949.54428
"1996",681,"AB",1.19443299256025,0.651032194908795,0.0521,0.0081,92524.78986,98311.13632,5786.34646
"1997",681,"AB",1.23271777626621,0.668238330685337,0.0525,0.0081,92630.21357,97994.04863,5363.83506
"1998",681,"AB",1.29060664356819,0.679762620500439,0.0529,0.008,92768.53451,97707.53227,4938.99776
"1999",681,"AB",1.36542094596148,0.727074855518833,0.0533,0.008,92932.18128,97443.26211,4511.08083
"2000",681,"AB",1.36744428092813,0.737334075368769,0.0537,0.008,93122.15432,97201.45657,4079.30225
"2001",681,"AB",1.20870410605548,0.660773872635643,0.0541,0.0079,93330.88563,97030.72336,3699.83773
"2002",681,"AB",0.825241896080337,0.435046609200058,0.0549,0.008,93850.68523,97209.29118,3358.60595
"2003",681,"AB",1.35267002312498,0.837540784083303,0.0558,0.008,94475.31932,97550.78373,3075.46441
"2004",681,"AB",1.37029621363669,0.845225184730347,0.0566,0.008,95106.62751,97897.91326,2791.28575
"2005",681,"AB",1.42937429928092,0.947316377472641,0.0575,0.008,95739.20269,98245.3623,2506.15961
"2006",681,"AB",1.43423825147318,0.904059443473511,0.0583,0.008,96417.64958,98637.54572,2219.89614
"2007",681,"AB",1.43356062630296,0.92395034465581,0.0592,0.008,100373.31683,102349.54603,1976.2292
"2008",681,"AB",1.65835459472102,1.03559010533931,0.0601,0.008,104354.95229,106086.24121,1731.28892
"2009",681,"AB",1.56258788173524,0.843500975194525,0.0609,0.008,108356.4528,109841.37948,1484.92668
"2010",681,"AB",1.56431586162833,1.04037182334597,0.0617,0.008,112395.83819,113632.83529,1236.9971
"2011",681,"AB",1.64845940299548,1.03360949045878,0.0624,0.008,116351.38984,117337.73837,986.34853
"2012",681,"AB",1.69858745636049,1.01293588778247,0.0623,0.008,117659.64464,118645.16074,985.5161
"2013",681,"AB",1.95038379223293,1.1911913511589,0.0622,0.008,118975.59949,119960.78415,985.18466
"2014",681,"AB",1.72083266533918,1.08722354231203,0.0622,0.008,120293.38515,121278.97004,985.58489
"2015",681,"AB",1.79306497744575,0.963163408426191,0.0621,0.0079,121613.58843,122600.57301,986.98458
"2016",681,"AB",1.79559805850914,1.02664167742464,0.062,0.0079,123017.25972,124008.64343,991.38371
"2017",681,"AB",1.96916997182942,1.08383505709062,0.0618,0.0079,120230.19972,121338.52965,1108.32993
"2018",681,"AB",1.94107810503287,1.07400523345172,0.0616,0.0079,117436.89605,118662.628,1225.73195
"2019",681,"AB",1.80540514003099,0.939635266717888,0.0614,0.0079,114630.24818,115973.74786,1343.49968
"2020",681,"AB",1.63171378482837,0.839921525609998,0.0611,0.0079,111807.17307,113268.4236,1461.25053
"2021",681,"AB",1.61315025175795,0.843301280329109,0.0609,0.0079,108972.68226,110551.15966,1578.4774
"2022",681,"AB",1.90002696629997,1.08159962970797,0.0607,0.008,106220.86374,107908.77919,1687.91545
"1976",682,"SK",0.726859734749719,0.367394292535119,0.0559,0.0079,16218.81619,23567.64885,7348.83266
"1977",682,"SK",0.799057742143573,0.408134808670959,0.0559,0.0079,16385.16323,23667.62512,7282.46189
"1978",682,"SK",0.907764805292657,0.46276668527281,0.0559,0.0078,16562.07894,23807.71718,7245.63824
"1979",682,"SK",0.941795224721411,0.527783653954289,0.0559,0.0078,16816.01296,24084.90154,7268.88858
"1980",682,"SK",0.948325739477919,0.481181066977982,0.0559,0.0078,16979.54436,24168.15668,7188.61232
"1981",682,"SK",0.823095540277345,0.411286487051739,0.0559,0.0077,17209.7843,24293.30497,7083.52067
"1982",682,"SK",0.96335488008188,0.48549457790382,0.056,0.0077,17641.80252,24302.10074,6660.29822
"1983",682,"SK",0.966006751147089,0.492099013363249,0.0562,0.0077,18329.35941,24584.02681,6254.6674
"1984",682,"SK",1.02107812063846,0.508002638234645,0.0564,0.0077,18993.1827,24916.7631,5923.5804
"1985",682,"SK",1.00959227573896,0.499757165877571,0.0565,0.0077,19425.67425,24884.37957,5458.70532
"1986",682,"SK",1.08119444217122,0.544955782961915,0.0567,0.0077,20097.31899,25182.7802,5085.46121
"1987",682,"SK",0.995561934261752,0.502202650374591,0.057,0.0077,19365.96,24414.48562,5048.52562
"1988",682,"SK",0.972826484501032,0.500803505807027,0.0573,0.0077,18572.64232,23580.02047,5007.37815
"1989",682,"SK",1.00081074246242,0.518246165847774,0.0577,0.0078,17870.88815,22789.67301,4918.78486
"1990",682,"SK",0.967270924270194,0.493031646159799,0.0582,0.0078,17261.88155,22147.56794,4885.68639
"1991",682,"SK",0.941738070521331,0.469432038752555,0.0585,0.0078,16910.28701,21889.46514,4979.17813
"1992",682,"SK",0.77996945688415,0.391469362444006,0.0581,0.0078,16460.74039,21071.47759,4610.7372
"1993",682,"SK",1.13305369764901,0.647330839645062,0.0576,0.0078,15934.76022,20050.77406,4116.01384
"1994",682,"SK",1.18140116917058,0.625482879771396,0.0571,0.0078,15420.93362,19115.86016,3694.92654
"1995",682,"SK",0.827082730079242,0.422698617422519,0.0565,0.0078,14814.22385,18085.62573,3271.40188
"1996",682,"SK",1.06355352747615,0.555042644406628,0.056,0.0078,14317.51638,17172.93644,2855.42006
"1997",682,"SK",1.06803431263688,0.546722809755709,0.0561,0.0078,13636.78705,16274.39416,2637.60711
"1998",682,"SK",1.00934473682979,0.525514403251794,0.0562,0.0078,13049.10727,15520.8355,2471.72823
"1999",682,"SK",1.2549005437298,0.646449930905899,0.0564,0.0078,12551.88498,14865.0003,2313.11532
"2000",682,"SK",1.22042092110712,0.626883250809432,0.0565,0.0078,12021.54612,14252.23225,2230.68613
"2001",682,"SK",1.02466374325099,0.498389875671513,0.0566,0.0078,11411.35621,13474.86264,2063.50643
"2002",682,"SK",0.31916703647925,0.159877781005069,0.0572,0.0078,10763.75938,12596.21399,1832.45461
"2003",682,"SK",0.877236942008791,0.426931516164779,0.0576,0.0078,9925.60418,11549.15916,1623.55498
"2004",682,"SK",1.20137303440007,0.591475834229155,0.0582,0.0078,9272.91841,10710.53328,1437.61487
"2005",682,"SK",1.37122324051995,0.695308255512427,0.0588,0.0078,8464.79508,9719.31364,1254.51856
"2006",682,"SK",1.26249665375463,0.638719230008751,0.0594,0.0078,7666.65419,8739.81155,1073.15736
"2007",682,"SK",1.37537930074895,0.713690344928317,0.0596,0.0078,6653.21685,7643.61425,990.3974
"2008",682,"SK",1.57302945904686,0.833328291546284,0.0601,0.0078,6713.18978,7762.85397,1049.66419
"2009",682,"SK",1.48796858731158,0.75873520560764,0.0604,0.0078,6799.74384,7910.64308,1110.89924
"2010",682,"SK",1.3261570957463,0.677787289360814,0.0608,0.0078,6861.98649,8026.57569,1164.5892
"2011",682,"SK",1.48143925776629,0.776588007467743,0.0612,0.0077,6947.02277,8163.09838,1216.07561
"2012",682,"SK",1.63148868278053,0.82742672117401,0.0616,0.0077,7360.6512,8441.82323,1081.17203
"2013",682,"SK",1.94398542938777,1.02205169100701,0.062,0.0078,7781.06838,8727.02222,945.95384
"2014",682,"SK",1.72083266533918,0.937911354228314,0.0623,0.0078,8203.33306,9013.76612,810.43306
"2015",682,"SK",1.72620989943988,0.907617848064215,0.0626,0.0078,8631.73787,9306.39745,674.65958
"2016",682,"SK",1.79559805850914,0.969590041072509,0.0629,0.0078,9013.96668,9549.95731,535.99063
"2017",682,"SK",1.96916997182942,1.05569005312126,0.0624,0.0078,9062.32777,9542.78358,480.45581
"2018",682,"SK",1.94107810503287,1.10131621343754,0.062,0.0078,9116.44565,9541.4259,424.98025
"2019",682,"SK",1.90188096574976,1.13860753182731,0.0616,0.0078,9171.93454,9541.53998,369.60544
"2020",682,"SK",1.92197569806368,1.03815291308049,0.0612,0.0078,9231.65539,9546.00091,314.34552
"2021",682,"SK",1.38897743501742,0.716835542662319,0.0608,0.0078,9294.46153,9553.73283,259.2713
"2022",682,"SK",1.90002696629997,1.06715227001375,0.0606,0.0079,9613.85335,9817.83659,203.98324
"1976",683,"AB",0.784303002424849,0.465642039078669,0.0506,0.0083,53230.14807,67611.58874,14381.44067
"1977",683,"AB",0.838478138134891,0.490998418030805,0.0504,0.0083,53748.04349,67206.33676,13458.29327
"1978",683,"AB",0.87615230693355,0.494609084021765,0.0502,0.0083,54269.79023,66804.49511,12534.70488
"1979",683,"AB",0.83771107556003,0.47510288367491,0.05,0.0083,54796.75909,66407.41401,11610.65492
"1980",683,"AB",0.92579437910312,0.51909283115572,0.0497,0.0083,55328.00402,66014.06997,10686.06595
"1981",683,"AB",0.971983248641776,0.566076048515346,0.0495,0.0083,55868.72635,65629.51943,9760.79308
"1982",683,"AB",0.980549881418422,0.548390827364421,0.0502,0.0083,55922.03292,66096.89893,10174.86601
"1983",683,"AB",0.906713700414529,0.494820625875558,0.0509,0.0083,55976.1461,66564.55024,10588.40414
"1984",683,"AB",1.02107812063846,0.566270649030456,0.0515,0.0083,56032.73089,67032.95397,11000.22308
"1985",683,"AB",1.04149056812828,0.56880140795777,0.0522,0.0083,56089.47366,67498.90964,11409.43598
"1986",683,"AB",1.08119444217122,0.604385913397859,0.0528,0.0083,56145.84902,67960.94208,11815.09306
"1987",683,"AB",1.03190557955777,0.625063723580843,0.0529,0.0082,56678.36475,67577.39843,10899.03368
"1988",683,"AB",1.05677139633592,0.712318812720044,0.0531,0.0082,57218.06687,67198.23327,9980.1664
"1989",683,"AB",1.04464547057647,0.602780148293602,0.0532,0.0082,57763.09811,66821.95166,9058.85355
"1990",683,"AB",1.10132642231735,0.591077140634513,0.0533,0.0082,58313.41636,66448.31279,8134.89643
"1991",683,"AB",1.11600580566559,0.571594019274829,0.0534,0.0082,58930.52462,66143.99345,7213.46883
"1992",683,"AB",0.975309777175132,0.516166992984018,0.0535,0.0081,59556.32224,66429.81472,6873.49248
"1993",683,"AB",1.13305369764901,0.710285772815721,0.0536,0.0081,60184.01266,66718.45918,6534.44652
"1994",683,"AB",1.25112163705543,0.684745396986421,0.0537,0.0081,60812.42306,67008.55498,6196.13192
